ward	name
1 - ketepola	Wijesundara Arachchilage Abeyrathna
2 - Madabaddara	Pathagama Imayalage Aruna Upul Piyasena
3 - Galathura	Ranasinghe Arachchige Samantha Sajeewanee Ranasinghe
4 - Sinhalagoda	Midi Gamalage Manjula Sampath Gamage
5 - Pallekada	Bothalage Dhanushka Waruna Jayathissa
6 - Dumbara Manana	Kokkawita Liyana Arachchige Shantha Pushpalal
7 - Pitakanda	Meemanage Udaya Kumara Karunarathna
8 - Ayagama	Uralagamage Lahiru Sampath Sri Dharmawardhana
9 - Udugala	Hapuarachchige Don Thusitha Kumara
10 - Paragala	Handurakanda Mudiyanselage Aruna Shantha Bandara
