ward	name
1 - ketepola	Nammunige Ruwan Lakshitha Silva
2 - Madabaddara	Bentis Rathnaweeralage Raveendra Kumara Rathnaweera
3 - Galathura	Ukwaththa Arachchillaya Krishantha Nayanajith
4 - Sinhalagoda	Madalagamage Sanath Priyantha Premakeerthi
5 - Pallekada	Ayagama Pitadeniyalage Buddhi Ranganath Ranaweera
6 - Dumbara Manana	Kariyawanshalage Dhammika Nandani
7 - Pitakanda	Maniwellage Subhaseeli Priyanthika
8 - Ayagama	Ranasinghe Arachchige Pathmawathi
9 - Udugala	Sooriya Arachchige Sachintha Rangani Sooriyaarachchi
10 - Paragala	Galaudakanda Wathukarage Ajith Kumara
