ward	name
1 -	Waththe Gedara Sanpath Prasanga Rupasinghe
2 -	Elwala Gedara Sithara Dilrukshi Nishsanka
3 -	Ekanayaka Mudiyanselage Thusitha Prabhath Kumara Nishshanka
4 -	Ranhoti Gedara Rasika Shantha Wijethunga
5 -	Pahala Walawwe Amila Bandara Gunathilaka
6 -	Muthukuda Wijesooriya Arachchilage Don Ananda Wijesooriya
7 -	Paththini Gedara Sriyani Damayanthi
8 -	Pahamune Waththe Gedara Ruwan Sanjeewa Karunarathne
9 -	Wanigasekara Wasala Mudiyanselage Ruwan Bandara
10 -	Basnayaka Mudiyanselage Bandula Wansha Basnayaka
