ward	name
1 - Kahatapitiya	Upasaka Gedara Kasun Chathuranga Kumarasingha
2 - Kirinda	Saminda Wickramasingha Kirinda
3 - Udovita	Sooriya Kumbure Gedara Chaminda Sooriyakumbura
4 - Bothalapitiya	Niyardeen Mohamad Ramseen
5 - Gampola East	Mohomed Fazeel Rizwanur Raheem Fasil
6 - Mountemple	Ranjan Kannangara
7 - Keerapane	Porakara Mudiyanselage Samantha Aruna Kumara
8 - Rathmalkaduwa	Janaka Srikantha Weerasingha
9 - Godagama	Maha Ambalangoda Palliya Guruge Chandana Nishantha Perera
10 - Gampola West	Rathnayaka Mudiyanselage Pradeepika Kumari Rathnayaka
11 - Polkumbura	Mohamad Rifai
12 - Illawathura	Mohomad Ansar Mohamad Ali
13 - Angammana West	Aluthgama Rallage Niranjana Kumari Aluthgama
14 - Angammana East	Buddhika Udesh Warnakulasooriya
15 - Aregoda	Ibinu Suhud Mohamad Kiyas
16 - Kudamake	Seekku Baduge Manoj Udayankara De Silva
17 - Jayamalapura	Appu Kutti Arachchilage Don Erick Sri Natha Kumara
