ward	name
1 - mathetilla	Rajamanthri Kottal Badde Vithanage Asanka Sampath Vithanage
2 - diganathenna	Thammitiya Godage Chalaka Hemal
3 - kirioruwa	Sivaghanam Pragasam
4 - egodagama	Dharmadasa Kodithuwakku Aarachchilage Lalani Ariyarathne
5 - makul ella	Rathnayake Mudiyanselage Mallika
6 - liyangahawela	Vijayarathna Bandara Abeykoon Mapa
7 - DULGOLLA	Mapa Mudiyanselage Mahindadasa Abeykoon
8 - kabellewela south	Lorans Sagayaraja
9 - obadaella	Thenabaduge Nandasena
10 - nayabeddawaththa	Veerappan Pulle Sadees Kumar
