ward	name
1 -	Giliemalege Janaka Priyantha Dayarathna
2 -	Hapugodage Jayantha Hapugoda
3 -	Kotte Massirige Anal Dimantha Silva
4 -	Geekiyanage Don Sineka Madhuranga
5 -	Raddella Gamaethiralalage Sandeepa Raddella
6 -	Chakkrawarthige Jeyarad Riyenzi Fernando
7 -	Aluthwala Hewage Thusitha Asanka Manjula
8 -	Udukumburage Vijitha Gamini
9 -	Lindamulage Sahan Adisha Dewadithya
10 -	Ginthota Vidanelage Chandrika Sriyangani Silva
