ward	name
1 -	Dugganna Ralalage Ajith Kumara
2 -	Koggala Liyanage Anushka Sanjeewani Dharmawansha
3 -	Weerappulige Chathura Madhusanka
4 -	Kasthurisingha Thuppahi Arachchige Sumith Nandasiri
5 -	Kuruppuarachchilage Samantha Chandana Wijerathna
6 -	Amila Pathum Pattiya Gamage
7 -	Widanalage Dayananda De Alwis
8 -	Wijesiri Wickrama Kankanamge Chandrani
9 -	Madduma Liyanage Shubhashana Prabhath
10 -	Ganepola Arachchige Anandasiri Chandrabandu Ganepola
11 -	Uduwarage Wasantha Wickramarathna
12 -	Uduwe Vidanelage Pathmakumarasiri
13 -	Nimal Rohitha Kahagalahewa
14 -	Wataraka Peli Adikaram Dissanayakage Chandrasiri Dishanayaka
15 -	Wijayalath Arachchige Kalum Thushara Wijayalath
16 -	Withanage Don Asiri Sachintha Withanage
17 -	Henarath Mohottige Nandanee Damayanthi Manike
18 -	Hetti Arachchilage Don Asiri Kumara
19 -	Palatuwa Witharanage Sujith Harshana Weerasiri
20 -	Nawange Dona Dhammika Shiromanee
21 -	Poththawela Kankanamge Prasanthi Thimalka
22 -	Menama Ralalage Charith Randheer Nawarathna
23 -	Liyana Mohottige Sunil Shantha Cabral
24 -	Gamlath Ganegoda Appuhamilage Don Dushan Madusanka Senevirathna
25 -	Pathiraja Wasam Kudahimige Nimesh Sanjeewa
26 -	Kulasekara Mudiyanselage Damith Namal Kulasekara
27 -	Hettige Don Sunanda Gunasekara
28 -	Deva Ramil Prasanga Nimalasena Silva
29 -	Withana Pathirannahalage Kapila Pushpa Kumara
30 -	Ranmuthuramayalage Niranga Ranasinghe
31 -	Ahamad Ismail Mohamad Asique
32 -	Alagiyawanna Mohotti Appuhamilage Dimuthu Sandaruwan
