ward	name
1 -	Hettiarachchige Karunarathna
2 -	Delgodage Irosha Delgoda
3 -	Korale Arachchilage Niranga Priyadarshani
4 -	Saparamadu Mahabala Mayadunnage Chandana Lasantha
5 -	Hewa Kolabadda Guruge Sandeep Pathum Pamuditha
6 -	Mahawaduge Sumeera Sanchaka Perera
7 -	Rathnayaka Mudiyanselage Ananda
8 -	Suraweera Arachchige Mahinda
9 -	Sudarshana Warnajith Ilesinghe
10 -	Hewage Sirantha Prageeth Kumara
11 -	Athawuda Arachchige Ajith Kingsly Hemantha
12 -	Hettiarachchige Pemasiri
13 -	Nuwara Hewawasamge Suresh Hewawasam
14 -	Udugamage Imalka Ranmadu
15 -	Polwaththe Gedara Keerthi Sri Nuwan Bandara Jayarathna
16 -	Suriyagoda Rathambeagoda Pitiyagedara Lahiru Madusanka
17 -	Pabotuwage Thilakarathna Perera
18 -	Gallolu Kankanamlage Lalith
19 -	Don Gayan Premachandra Hettiarachchi
20 -	Ponna Handilage Lalith Anos Thushara Silva
21 -	Diwa Hettige
22 -	Walakadawaththage Don Chandrasiri Premarathna
23 -	Dewale Waththe Gedara Indrani Kusuma Jayalath
24 -	Hettige Don Ananda
25 -	Don Uddhika Athukorala
26 -	Edirisinghe Mudiyanselage Geethani Kumari Edirisinghe
27 -	Heiyanthuduwage Dona Roshani Pushpika
28 -	Ariyapperuma Ramanayakalage Nayani Chathurika Ramanayaka
29 -	Hewakolabada Guruge Jayantha Kumarasiri
30 -	Suraweera Arachchige Waruna Sampath
31 -	Arumaduruge Priyadarshana
32 -	Liyanage Nadun Sanjaya
