ward	name
1 - mathetilla	Wemulla Gammahelage Sajith Dhanushka Wemulla
2 - diganathenna	Liyathipita Appuhami Mudiyanselage Gamini
3 - kirioruwa	Wemulla Gammahelage Waruna Dilanka Wemulla
4 - egodagama	Abeysiri Munasinghage Chandradasa
5 - makul ella	Manathunga Devage Jayasekara
6 - liyangahawela	Rajamuni Devalage Geethika Priyadarshani
7 - DULGOLLA	Mapa Mudiyanselage Mahendra Abeykoon
8 - kabellewela south	Weerasekara Mudiyanselage Udayalal sagara Rathna Weerasekara
9 - obadaella	Ranaweera Mudiyanselage Senewirathna Bandara
10 - nayabeddawaththa	Ramaiah Rajagopal
