ward	name
1 - Pamburugaswewa	Abesingha Muthiyanselage Sampath Kumara Abesingha
2 - Mailawewa	Bentharage Don Udara Nilupul Priyankara Nissanka
3 - Kivulakadawela	Rathnayakage Priyankara Rathnayaka
4 - Methawachiya	Areyadasage Nirosha Areyadasa
5 - Galkadawela	Thabalagollewe Mythiri thero
6 - Bagmeegama	Ukkubandage Chamila Bandara
7 - Pulikandikulam	Thennakoon Muthiyanselage Prdeep Kumara Thennakoon
8 - Kalyanapura	Polgaha Kumbure Gethara Milroy Pradeep kumara
9 - Gomarankadawela	Thawalam Halmilewe Dewananda thero
10 - Kanthamalawa	Danapalage Senarath Udayasiri
