ward	name
1 -	Subasinghe Pinnawala Appuhamilage Neel Priyantha Jayathilaka
2 -	Thuppahige Mariya Esmi Ethal Perera
3 -	Muthunayaka Pedi Durelage Sajani Hansanika Muthunayaka
4 -	Kuruppu Mudiyanselage Sepalika Indunil Senarathna
5 -	Malnaidelage Nirosha Janaka Fernando
6 -	Ilankoon Arachchige Sarath Darmasiri Ilankoon
7 -	Soorige Indrajith Damitha
8 -	Kalubadanage James
9 -	Ranminipura Dewage Shanika Chamali Chandrasiri
10 -	Jamburuthu Godagamage Pemasiri
11 -	Kalana Sudharaka Sandanayaka
12 -	Sandanayaka Mudiyanselage Krishantha Priyadharshana
13 -	Jayasinghe Arachchige Sunil Jayarathna
14 -	Jayakodi Arachchige Laksiri Sudarshana Perera
15 -	Waliwita Angoda Liyanage Jagathsiri Nayanakantha
16 -	Ranasinghe Arachchige Sumanapala
17 -	Sepalagamage Kumarasinghe
18 -	Aluthgama Guruge Amarajeewa
19 -	Rajapaksha Mohottige Chandrathilaka Padmalal
20 -	Kumudu Priyanthi Munasinghe
21 -	Koswaththage Sunari Mithila Koswaththa
22 -	Rajamunige Pradeep Sisira Kumara Wijayasiri
