ward	name
1 - Murugapuri	Ahamed Kaseem Muhammadu Safeek
1 - Murugapuri	Abdulatheepu Rafaideen
2 - Abayapura	Mahathelge Kusumsiri Peiris
2 - Abayapura	Sarangu Hewage Lasantha Nalin
3 - Palaiyoothu	Gunadasa Wasanthakumar
4 - Sinhapura	Seiyathu Mohamed Mohamed Najeeb
4 - Sinhapura	Alpons Edrinpayas
5 - Thirukadaloor	Winayake Wasantha Moorthy
6 - Peruntheru	Rasaiya Sivalingham
7 - Sivapuri	Abdul Kazeem Ameen
8 - Orr's Hill	Poochchi Ganeshan
9 - Thillainagar	Loganathan Nadiya
10 - Sonagavadi	Thangarasa Sadeeshan
11 - Manayaveli	Parasuraman Kathirgamanathan
12 - Villundri	Muhamed Yoosuf Muhammadu Safras
