ward	name
1 - Murugapuri	Rathnam Kalaichchelvan
1 - Murugapuri	Arikrushnan Pushparaja
2 - Abayapura	Thammbirasa Muralitharan
2 - Abayapura	Mahalingham Sivanathan
3 - Palaiyoothu	Jeyagowry Jeyarasa
4 - Sinhapura	Arunasalam Sivanantham
4 - Sinhapura	Vasantha Nagalingam
5 - Thirukadaloor	Sivanathan Vasunthara
6 - Peruntheru	Kanthaya Thirukkumaran
7 - Sivapuri	Vanitha Jeyakumar
8 - Orr's Hill	Maheswaran Udhayasooriyan
9 - Thillainagar	Ketheeswaran Abilasan
10 - Sonagavadi	Kamalasekaran Dileep
11 - Manayaveli	Kanagasingam Jeypirashath
12 - Villundri	Anton Christy Samanthakumara Desapriya
