ward	name
1 - Murugapuri	Markandu Balendran
1 - Murugapuri	Sharmini Jeyasulashan
2 - Abayapura	Pallithambi Alavutheen
2 - Abayapura	Kathirvelipillai Thiruchelvam
3 - Palaiyoothu	Urmila Senthilkumaran
4 - Sinhapura	Wathooth Muhammathu Sabry
4 - Sinhapura	Dobel Bathled
5 - Thirukadaloor	Nallaiya Pirathaban
6 - Peruntheru	Mariyaraja Josaan
7 - Sivapuri	Sachchithanandham Shan
8 - Orr's Hill	Ganeshamoorthy Jepragas
9 - Thillainagar	Gnanalingham Suganthan
10 - Sonagavadi	John Krishty Harinton
11 - Manayaveli	Jegayothi Sivajini
12 - Villundri	Vairamuthu Mayilvahanam
