ward	name
1 -	Horathal Pedilage Kelum Sandaruwan
2 -	Dissanayaka Mudiyanselage Nuwan Chandana Dissanayaka
3 -	Rajakarunage Nishantha Ghanaweera Rajakaruna
4 -	Lansakara Jayakodi Arachchilalage Jayalath
5 -	Lansakara Jayakodi Arachchilage Isuru Chamod Rangana Jayalath
6 -	Jinadasage Sumith Dammapani Kumarasinghe
7 -	Herath Mudiyanselage Anura Herath
8 -	Andhra Hannadige Mihira Asanka
9 -	Jayasinghe Arachchilage Nandana Jayasinghe
10 -	Edirisingha Arachchilage Amitha Priyangani Edirisinghe
