ward	name
1 - Kurupeththa	Siridevi Sanos Dilshan
2 - Magammana	Kandasami Pithabikai
3 - Kelegama	Arumugam Ravichandran
4 - Kanangama	Nawaraththinam Vinodan
5 - Atulugamwela	Selwaratnam Selwakumar
6 - Ihala Thalduwa	Ramachandran Kalaneshan
7 - Pahala Thalduwa	Arumugam Nawarathnam
8 - Dehiowita	Mohommad Thasim Mohommad Pahir
9 - Walpola	Wadiwel Mahadewan
10 - Boralankada	Siwanadan Anandakumar
11 - Dikkella	Hewan Pedige Nirosha Madumali Pathirana
12 - Batangala	Maradamuththu Jeewarathnam
13 - Bomaluwa	Nawaraththinam Prasad
14 - Maniyangama	Sandaralingam Samisarajin
15 - Madola	Selwanayagam Kalimuththu
16 - Welangalla	Sundari Mahalingam
17 - Panawala	Marimuththu Mohanadas
18 - Hinguralakanda	Mohandas Sanjeewa Mohan Madhushanka
19 - Ambalampitiya	Ramasami Santhi
20 - Imbulpitiya	Kalamohan Thushan
