ward	name
1 - Kurupeththa	Hewa Mainaththuge Deshan Jeewantha
2 - Magammana	Kiriella Thalaththani Ralalage Gayan Madushanka Rathnayaka
3 - Kelegama	Urawanawa Gamaralalage Nethsiri Darshana Chandrapala
4 - Kanangama	Godayalage Indra Pathma kumari
5 - Atulugamwela	Nedurana Pathirannehelage Chanuka Chavinda Pathirana
6 - Ihala Thalduwa	Vitharamalage Gunarathna
7 - Pahala Thalduwa	Balasooriya Arachchillage Cyril Basalooriya
8 - Dehiowita	Narala Gamarallage Priyantha Ranjith Kumar
9 - Walpola	Hettiarchchilage Kusuma Wijethunga
10 - Boralankada	Dinuka Madushan
11 - Dikkella	Deloluwa Gamaralalage Kamalsiri Amarasingha
12 - Batangala	Bataliya Pathirannehelage Gavindi Sandaruwani
13 - Bomaluwa	Narala Gamaralalage Jagath Santha Kumar
14 - Maniyangama	Pussellage Wilbert Ranathunga De Silva
15 - Madola	Kodithuwakku Karalage Mahindalal Kodithuwakku
16 - Welangalla	Kodithuwakku Karayalage Dharmasena
17 - Panawala	Kodithuwakku Karayalage Wijesena
18 - Hinguralakanda	Nawagamuwalage Nihal Nawagamuwa
19 - Ambalampitiya	Batangala Ralalage Nilanka Amith Kumara
20 - Imbulpitiya	Amithirigala Dewage Suranga Priyantha
