ward	name
1 -	Samarathunga Liyana Mohottige Nuwan Anuradha
2 -	Pinnagoda Liyanarachchige Don Chaminda Sandaruwan
3 -	Lokupulukkuttige Thusita Kularathne
4 -	Moragoda Arachchige Jagath Kumara
5 -	Ranaweera Arachchige Don Mangala Ranaweera
6 -	Palihenage Roshika Jayawardena
7 -	Gunasekaralage Grita Shanthi
8 -	Lokupulukkuttige Gayan Sampath Dharmarathne
9 -	Undugodage Dumith Chandana Kumara Rodrigo
10 -	Rohan Lakshitha Kaluarachchi
11 -	Nirosha Sanjeewa Pathirana Gunarathne
11 -	Mohamad Pasi Mohamad Pallak
12 -	Udumullage Bandula Samarathunga Udumulla
13 -	Ranasinghe Arachchige Suranjan Thamira
14 -	Haldola Vithanage Piyasiri
