ward	name
1 - Bambarakele	Mohamad Hanifa Rafeeka
1 - Bambarakele	Shanmugam Sasikumar
2 - Nuwaraeliya	Ramalingam Prasanrahu
2 - Nuwaraeliya	Govindaraja Krishnaraj
3 - Hawaeliya North	Makandure Rarhanawansa Thero
4 - Hawaeliya West	Wagure Gamaralalage Chula Dulanjani Madushika
5 - Hawaeliya East	Ulugedara Gamaralalage Prageeth Niroshan Jayanthananda
5 - Hawaeliya East	Abeykoon Mudiyanselage Malmeekadagedara Weerakoon
6 - Nuwaraeliya Center	Idame Koralalage Geethma Koralge
6 - Nuwaraeliya Center	Weerasekara Mudiyanselage Sanjaya Kumara
7 - Kalukele	Gunawardana Liyanage Kusumawathi Gunawardana
8 - Samdathanna	Mailwaganam Jeyakanthan
9 - Magasthota	Weerasinghe Mahanama Godage Sagarika Weerasinghe
