ward	name
1 - Kahatapitiya	Thiranayagamage Irangani Or Thiranagama Irangani Weerakoon
2 - Kirinda	Gangegedara Champa Shiyamali Kulasingha
3 - Udovita	Kanal Susiladeera Kudagama
4 - Bothalapitiya	Sikkugei Aruna Samantha
5 - Gampola East	Ramasami Thille Nadarasan
6 - Mountemple	Weerawickrama Ranthetimudalige Thusitha Dilip Rathnayaka
7 - Keerapane	Hetti Arachchige Yang Fransis Dickson Peiris
8 - Rathmalkaduwa	Ethugalpitiye Gedara Ajith Jayasingha
9 - Godagama	Hewa Witharanage Anton Jayalath
10 - Gampola West	Wagapeli Gedara Achala Iresa Kumari
11 - Polkumbura	Wahumpura Gedara Sunil Perera
12 - Illawathura	Suwammere Gedara Harsha malinga Jayalal
13 - Angammana West	 
14 - Angammana East	Sinnaiah Sevanu Or Karuppannan Sivanaiah Sivan
15 - Aregoda	Ukwaththe Liyana Arachchige Ariyadasa Liyana Arachchi
16 - Kudamake	Ukwaththe Liyana Arachchige Buddiwardana Liyana Arachchi
17 - Jayamalapura	Kurukude Daniel Dinesh Awantha Ranaweera
