ward	name
1 - Kahatapitiya	Mohamad Mohajirin Mohamad Sameer
2 - Kirinda	Hureegoda Gedara Dayarathna
3 - Udovita	Kasakara Mudiyanselage Wajira Nishantha
4 - Bothalapitiya	Chandrathilaka Hapudeniya
5 - Gampola East	Jayasingha Mudiyanselage Nalaka Jayasingha
6 - Mountemple	Polwaththe Gedara Rukman Thilakasiri
7 - Keerapane	Jayasingha Mudiyanselage Chamli Priyankara Jayasingha
8 - Rathmalkaduwa	Jayasingha Mudiyanselage Inoka Kumari Jayasingha
9 - Godagama	Jayasingha Mudiyanselage Supun Jayasingha
10 - Gampola West	Dewite Gedara Somapala
11 - Polkumbura	Thawalamgoda Gedara Dayananda
12 - Illawathura	Kosgahamula Gedara Nimal Dayarathna
13 - Angammana West	Hapuarachchige Jayasooriya
14 - Angammana East	Don Weththasinghage Appuhami
15 - Aregoda	Kehelpannala Puhulhene Gedara Charlet
16 - Kudamake	Ritigahapale Gedara Asanga Ireshan Dayarathna
17 - Jayamalapura	Dewite Gedara Kamalasiri Warnasooriya
