ward	name
1 - Arippu West	ANTHONY CROOS THIRUCHELVAM CROOS
2 - Arippu East	Antonysavier Mary Dadshini
3 - Pndaraveli	MOHAMTHU PAVUSTHIN MOHAMATHU FAYAAS
4 - Puthuveli	Mahuboob Asfer
5 - Chilavathurai	Mohamad Sadakku Abdul Vaajith
6 - Ahathimurippu Koolankulam	Abusaligu Jafarullakan
7 - Potkerney	KOUTHU MUKAITHEEN MOHAMATHU RAMLAN
8 - Maruthamadhu Veppankulam	Amenudeen Mohamad Jamsith
9 - Kondachchi	ABDUL RASEETHU LAFIR
10 - Palaikuli	KAMEETHU MARAIKAR MOHAMED KAAMIL
