ward	name
1 - Arippu West	Christy Nuwan Madusanka
2 - Arippu East	Kirindage Nishani Kaushalya
3 - Pndaraveli	Bovaththegedara Saiman Wijerathne
4 - Puthuveli	Anandarasa Arutseeli
5 - Chilavathurai	Weerasekara Mudiyanselage Sanuka Viraj Weerasekara
6 - Ahathimurippu Koolankulam	Herath Mudiyanselage Gnanavathi
7 - Potkerney	Dhemalathevi Ajantha
8 - Maruthamadhu Veppankulam	Warnakulasoorya Tiron Denis Fernando
9 - Kondachchi	Hewanayakage Priyangika Yasanthi
10 - Palaikuli	Kachchu Muhammadu Muhammadu Hasbullah
