ward	name
1 - Galoya	Parakasa Mudiyanselage Jayalath Priyantha Kumara
2 - MORAGASWEWA	Basnayaka Mudiyanselage Keerthi Kumarajeewa
3 - MINIHIRIGAMA	Abeyrathna Mahatherana Mudiyanselage Mallika
4 - ULPATHWEWA	Dora Kumbure Gedara Chiththra Darshani Senevirathna
5 - YODAELA	Jayasingha Arachchilage Upul Sampath
6 - SIRIKETHA	Jayawardhana Ralalage Kapila Bandara
7 - HINGURAKA BANDARAGAMA	Lagamuwathenna Wiyannalage Nishantha Udayakumara
8 - SAMAPURA	Palle Kumbure Gedara Dimuthu Shyaman Aravinda
9 - YATIYALPATHANA	Kularathna Wickramasinghalage Saman Udaya Kumara
10 - MINNERIYA	Maha Acharige Manel Chandra Kanthi
11 - BATHGAMPATHTHUWA	Maippala Gedara Jayathilaka Banda
12 - GIRITHALE	Tikiri Bandalage Sarath
13 - BUBULA	Mallika Appuhamilage Nandana Priyankara
14 - HINGURAKGODA	Herath Mudiyanselage Sugath Dhammika Bandara
15 - ULKATUPOTHA	Dissanayaka Mudiyanselage Kasun Chanaka Dissanayaka
16 - UNAGALAVEHERA	Aluth Gedara Jayarathna
17 - JAYANTHIPURA	Abeygunarathna Mahatherana Mudiyanselage Abeygunawardhana
18 - AGBOPURA	Herath Mudiyanselage Senarathna Banda
19 - CHETHIYAGIRIGAMA	Konakalagala Yalin Gedara Samaranayaka
20 - SUDUKANDA NIKAWEWA	Herath Mudiyanselage Nipuna Madhusanka Upathissa Nilame
