ward	name
1 - Kandahindagama	Gonapeenuwala Vithanage Nihal Chandrasiri
2 - Hulannuge	Gangethi Punchibanda Kiribanda
3 - Parana lahugala	Kahawela Mudiyanselage Nandana Rathnasiri
4 - Lahugala	Dayarathna Iresha Sandamali
5 - Dewalegoda	Dissanayake Mudiyanselage Buddika Chathuranga
6 - Pansalgoda	Sella Hennadige Umesh Nayanajith
7 - Panama West	Raterala Chandana Udayakumara
8 - Shastrawela	Wapuranawela Mudiyanselage Kamal Deshappiya
9 - Panama Central	Dilan Madhasanka Wimalapala
10 - Panama North	Siridar Sindika
11 - Panama South	Gunawardhana Chandrasena
