ward	name
1 -	Karupiah Jeyakanth Wignes
2 -	Kande Gedara Rajapakshalage Chandika Nishantha Bandara Rajapaksha
3 -	Witharanage Chandana Hemaransi Pradeep Rodrigo
4 -	Thalpa Liyanage Eranga Sumudu Lalith
5 -	Gurunnanselage Udayasiri Silva
6 -	Kirinda Liyanage Priyanthi
7 -	Paragoda Gamage Nalinda Cooray
8 -	Rajendram Kanthimadi
9 -	Ushettige Lakshman Perera
10 -	Kasalingam Jegannath
11 -	Kooragamage Ishari Chethana Perera
12 -	Dona Shrimali Ponweera
13 -	Jayalath Pelige Jeewanthi Nisansala Lanka
14 -	Kurugamage Bernard Nevil Perera
15 -	T.D.Gardiyawasam Lindamulage Prasanna Joseph
16 -	Ambalangodage Don Susantha Christopher
17 -	Nalinda Ranasinghe
18 -	Jayasekara Mudalige Nalani
19 -	Manikku Hewage Nelson Fernando
20 -	Welisarage Mary Anjela Shiranthi Fernando
21 -	Harambage Anthony Fernandoo
