ward	name
1 - Witharandeniya	Vidana Pathiranage Jinadasa
2 - Pattiyapola	Goigoda Gamage Don Shamil Indika
3 - Kattakaduwa	Vidanagamage Madhura Priyanjith
4 - Ranna	Rathnayaka Geegana Arachchige Amila Sampath
5 - Nidahasgama	Andara hennadige Athula Somasiri
6 - Rekawa	Sayakkarage Kithsiri
7 - Netolpitiya	Punchipatabendige Nadeen Prabhash Kumara
8 - Walgameliya	Jayasekara Liyana Patabendige Darshana
9 - Thenagama	Jayawardhana Pathiranage Shantha
10 - Nalagama	Leelawathi Amarasiri Gunawardhana
11 - Polommaruwa	Samarasinghe Arachchige Siri Premantha
12 - Unakuruwa	Fransico Baduge Sasanka Padma
13 - Kadurupokuna	Gayan Lahiru Oshada Abeynayaka
14 - Sinimodara	Bodhagama arachchige Prema Nandani
15 - Kudawella	Sudurukku Hennadige Chiroda Raseewanee
16 - Mahawela	Nilaweera Patabedige Aruna Kumara Sadasiri
