ward	name
1 - Ganthalawa	Waththe Gamage Dayani
2 - Wanela	Disanayaka Mudhiyanselage Tharaka sadaruwan Sampath
3 - Jayanthipura	Rathnayaka Mudiyanselage Nawarathna Bandara
4 - Raja-Ela	Withana Arachchilage Lahiru Sampath
5 - Vendrasanpura	Moragammana GetharaJanaka Srilal Saman Kumara
6 - Bathiyagama North	Pitawala Liyanage Nandana
7 - Bathiyagama South	Weerayirodi Samaranayaka Rajapaksha Mudalige Sugath
8 - Kanthale	Pelawala Herathge Ishan Madujeewantha Abewarthana
9 - Peraru West	Alabdeen Muhamadu Aleem
10 - Peraru East	Siththi Maleeha Jayasekara
11 - Raja wewa	Paranawitharanage Indika Priyadarshana Paranwitharana
12 - Batukachchiya	Ethiremuni Isuru Lakmal De Silva
13 - Agbopura	Appu Hennedige Don Gayan Anurudda De Silva
