ward	name
1 - Ganthalawa	Abdul Assis Muhammadu Salmi
2 - Wanela	Muhammadu Reyal Muhamadu Rehass
3 - Jayanthipura	Abdul Assiz Thasmeen
4 - Raja-Ela	Shanmugaraja Sujitharan
5 - Vendrasanpura	Sahul Hameedu Nisardeen
6 - Bathiyagama North	Muhamad Maharoof Farveen
7 - Bathiyagama South	Sulfihar Fathima Nasreen
8 - Kanthale	Muhamad Ali Muhamad Naleem
9 - Peraru West	Abubakkar Ferthawos
10 - Peraru East	Muhammadu Rafiyulla Ensulun
11 - Raja wewa	Rafayedeen Ramees
12 - Batukachchiya	Muhammadu Haneefa Kalibaththullah
13 - Agbopura	Abubakkar Feerthawes
