ward	name
1 - Pannagamuwa	A . Chandima
2 - Vijithapura	M.G.Randika Madushani
3 - Debarawewa	Roshan Kumara
4 - Gangasiripura	Loku Ganhewage Upali
5 - Mahasenpura	Gayani Tharika
6 - Kawantissapura	Kadukannage Laksiri
7 - Kirinda	G.Piyananda Thero
8 - Yodakandiya	H.W.Anurudda
9 - Ranakeliya	Sayakkarage Chamari Thirushika
10 - Magama	Suramya Weerasigha
11 - Tissamaharama	Hewa Wedage Thilakarathna
12 - Nedigamwila	Ishan Thilina Prasad
13 - Tissapura	Thilan Rukmal
