ward	name
1 - Pannagamuwa	Jayasiri Alahapperuma
2 - Vijithapura	Munasingha Arachchige Ariyasena
3 - Debarawewa	Lankageeganage Saminda
4 - Gangasiripura	Loku Hennedige Kumudu Sujeewa Priyantha
5 - Mahasenpura	Puhulwella Maha Pathiranage Anura Priyantha
6 - Kawantissapura	Rubasinge Rajith Priyadarshana
7 - Kirinda	Jayaweera Baduge Darmadasa
8 - Yodakandiya	Bedde Kamkanamge Niluka Kumudunee
9 - Ranakeliya	Weerasin Pathiranage Priyanka Shyamalee
10 - Magama	Hewa Lokuge Pemasiri
11 - Tissamaharama	Dikkumburage Kamal Thusara
12 - Nedigamwila	Hewa Lokuge Jayasiri
13 - Tissapura	Senanayakage Dayasena
