ward	name
1 - Pannagamuwa	Hewa Lokulunuvilage Virendra Viraj
2 - Vijithapura	Ihala Pathiranage Lasantha Kumara
3 - Debarawewa	Hewa Kankanamge Pemadasa
4 - Gangasiripura	Thalpe Liyanage Pushpa Kumara
5 - Mahasenpura	Wijesekara Pathiranage Gaminee
6 - Kawantissapura	Siri Baddana Chandrani
7 - Kirinda	Kyiru Mohammad Pawus
8 - Yodakandiya	Samantha Amarasingha
9 - Ranakeliya	Parana Hewage Priyanthi Sureka
10 - Magama	Dammika Nishantha Kodithuwakku
11 - Tissamaharama	Palapotha Sayakkarage Tharaka Praneeth Madushan
12 - Nedigamwila	Asanka Deshapriya Kodithuwakku Arachchi
13 - Tissapura	Nammunni Arachchi Hewa Welhenage Wijethunga
