ward	name
1 - Siyambalapitiya	Wijesinghe Arachchige Wimala Nandani
2 - Puwakdeniya	Kalu Arachchillage Rohana Wijayathilaka Bandara
3 - Kalugalla	Abeykoon Senewirathna Panditha Wasala Mudiyanselage Rukman Senewirathna
4 - Paranagampola	Dahanaka Rallage Gamlath Rathnalatha Dahanaka
5 - Ambanpitiya	Wedalage Upul Kumara
6 - Paragammana	Rathnayaka Mudiyanselage Sanjeewa Siriwardhana
7 - Ekiriyagala	Godelle Pathirannehelage Nuwan Nadishan Jayasena
8 - Karandupana	Ranhoti Pedige Ranjith Pushpa Kumara
9 - Deewela	Konara Mudiyanselage Udeni Hemantha Kumari Kedaragama
10 - Hettimulla	Lokukula Kulajayasuriyalage Ranjith Perera
11 - Makoora	Ganege Ralalage Sarath Kulathunga Bandara
12 - Malavita	Thalewala Wedage Sachithra Subhashini Wedage
13 - Hungampola	Widana Herathge Buddhika Udayanga Godigamuwa
14 - Meedeniya	Rajakaruna Senanayaka Wasala Mudiyanse Ralahamillage Chandra Anuruddha Jayampathi Bandara Meedeniya
15 - Alapalawala	Keerthisena Arachchilage Upali Keerthisena
16 - Eregama	Widanage Anura Lakshman Widanage
17 - Ungugoda	Ariyawanshage Shobha Pathma Kumari Dayananda
18 - Bogala	Perumbuli Arachchillage Upali Bandara
19 - Ganthuna	Yodha Pedige Pathma Kumara Piyasena Kolvin Ariyawansha
