ward	name
1 - Siyambalapitiya	Wee Badde Lansakara Ralalage Roshan Madushanka Lansakara
2 - Puwakdeniya	Balasuriya Arachchillage Sanjaya Balasuriya
3 - Kalugalla	Perumbada Pedige Asitha Tharanga Pemasinghe
4 - Paranagampola	Renapana Dewage Sarath Chandrasena
5 - Ambanpitiya	Helamba Arachchige Lalith Saman Wijesinghe
6 - Paragammana	Eriyaulla Ralalage Pradeep Priyantha
7 - Ekiriyagala	Jayasinghe Arachchige Himali Kumudu Ranjana Jayasinghe
8 - Karandupana	Weerasekara Mudiyanselage Arinda Weerasekara
9 - Deewela	Jawarange Kithsiri Dhammika Wijesinghe
10 - Hettimulla	Rambanda Waththegama
11 - Makoora	Madurapperumage Deepika Priyanjani
12 - Malavita	Kiribathpane Rallage Chandrika Kumari
13 - Hungampola	Kumarapperumalage Suranga Pradeep Kumara Deshapriya
14 - Meedeniya	Jayasinghe Appuhamillage Sunera Punyajith Jayasinghe Ambawala
15 - Alapalawala	Yoda Pedige Chanaka Sandaruwan Chandrasena
16 - Eregama	Dahanaka Rallage Hemantha Anura Kumara
17 - Ungugoda	Jayasinghe Arachchilage Nandun Sameera Jayasinghe
18 - Bogala	Biyagama Ranwelage Amila Lakmal Gunarathna
19 - Ganthuna	Wijesekara Gamachchige Ranjith
