ward	name
1 - Uvathenna	Subasingha Witharanage Siril Dayananda
2 - Walhaputhenna	Liyana Archchilage Chandrasiri Perera
3 - Haldummulla	Kaluarachchilage Asanka Amila Kumara Kaluarachchi
3 - Haldummulla	Ramakrishnan Prasantha
4 - Harankahawa	Ranasingha Mudiyanselage Dhanarathna
5 - Soragune	Mahalaksha Mudiyanselage Priyantha Anura Kumara
6 - Nikapotha	Rambulpotha Gedara Kusuma Jayasingha Menike
7 - Koslanda	Wanigasekara Wanni Archchige Don Niroopa Dilmini
7 - Koslanda	Muththuweeran Palaniyandi
8 - Poonagala	Arunasalam Yogaraja
9 - Gampaha	Hetti Arachchige Nilanthi Kumari
10 - Mahalanda	Bogahagedara Roopasingha
