ward	name
1 - Hunuwala	Walpolage Kosala Dilushan Janaka Walpolage
1 - Hunuwala	Abeysinghe Gama Ethige Disna Wasanthi
2 - Udawela	Karuna Dewayalage Karunasundara
3 - Opanayaka	Edirith Walakadage Upali Karunarathna
4 - Akarella	Udagama Durage Upali Weerasinghe
5 - Panana	Manannalage Pemasiri Chandradasa
6 - Ranwala	Herath Bandara Mudiyanselage Priyangani Menike
7 - Badullegama	Ratnayake Mudiyanselage Padmalatha Menike
8 - Weligepola	Padukke Vidanalage Vijitha Mangala
9 - Handagiriya	Deniyalage Ratnayake
10 - Galpaya	Singharage Sanath Palitha
