ward	name
1 - Pannala	Don Nirosha Weerasinghe
2 - Theripehe	Perumal Indiragandhi
3 - udamadura north	Palaniyandi Sivapakkiyam
4 - Kalaganwaththa	Manikkam Stela Merry
5 - Thibbatugoda	Alagan Chandrakumar
6 - Kumbalgamuwa	Arumugam Puwaneshwaran
7 - Liyanwala	Porawa Gamage Nihal Rohitha
8 - Landupita	Sammugam Rajendran
9 - Padiyapelella	Muththaiah Pushpamalar
10 - Kurunduoya	Ramasamy Ramajeyam
11 - Hiforest	Ravichandran kadan
11 - Hiforest	Govindaraj Sivakumar
12 - Walapane	Chandran Suppaiah
13 - Mahauva	Joseph Silvester
14 - Nildandahinna	Adaikkan Chandradas
15 - udamadura	Madasamy Nageshwaran
16 - Yatimadura	Kandan Selvaras
17 - Madulla	Veeraiah Vijekumar
18 - Ambaliyadda	Perumal Adishtakumari
19 - Kotambe	Mohamed Sahir Paththuma Saleera
20 - Harasbedda	Kothalawala Appuhamilage Piyadasa Jayamanna
20 - Harasbedda	Sinnaiah Kamaladasan
21 - Brookside	Velu Chandrasekaran
21 - Brookside	Singaravel Kaliyuganadan
22 - Ragala	Rathnayake Mudiyanselage Linton Pushpakumara Rathnayake
23 - Senarathpura	Perumal Sanmugam
23 - Senarathpura	Palanivelu Nagendran
24 - Kurupanawela	Singaravel Rajendran
25 - Udapussellawa	Sellahewage Sugathadasa Udaya Kumara
25 - Udapussellawa	Kitnan Muthukumar
26 - Delmar	Mailvaganam Chandramogan
27 - St.Lenards	Parimalanadan Thiyagaraja
28 - Ekagapura	 
