ward	name
1 - julampitiya	Kodithuwakku Arachchige Pushpakumara
2 -	Ramanayaka Wasantha Kumara Ramanayaka
3 -	Wickramasingha Arachchige Gunawardana
4 -	Wetiya Vidanagamage Champa Nilmini
5 -	Singappulige Rathnasiri
6 -	Hettiwattage Chinthaka Sampath
7 -	Pattiya Gamage Nimal
8 -	Rathnayaka Kankanamge Uditha Suraj
8 -	Anuruddha Rathnayaka
9 - bovala	Nammuni Arachchige Pradeep Kumaranayaka
10 - Galahitiya	Vidana Gamage Sisira Kumara
11 -	kangkanamge milan maduwantha
12 -	Lamahewage Padmasiri
13 - BEDIGAMA	Malagoda Gamage Dinesh Geenath Amarasingha
14 - mulkirigala	Baladurage Rani
15 -	Ojith Sudarshana Liyanapathirana
16 -	Tuder Thilak Kangkanam Witharana
17 -	Samith Nishantha Widanaarachchi
18 -	Geeganage Pemathilaka
19 -	Wijamunige Devika Pushparani
20 -	Mendiyas Baduge Dharmasiri
