ward	name
1 - Pepiliyana	Naullage Lalana Priyadarshini Perera
2 - Divulpitiya	Subaweerage Samanpriya Dias
3 - Raththanapitiya	Vedamulla Madinage Pradeep Nishantha
4 - Boralesgamuwa West	Bentara Arachchige Kithsiri
5 - Bellanwila	Kalupahana Vithanalage Don Gayan Perera
6 - Werahera	Galpottage Nandana Kumar Perera
7 - Boralesgamuwa East	Lankapela gedara Vishwa Aroshana
8 - Bodhirajapura	Kottagodage Kashintha Perera
9 - Katuwawala	Kottalawalage Ajith Padmasiri
10 - Neelammahara	Magage Manjula Nishantha
