ward	name
1 - Dandeniya	Ahana Kapuge AmilaSampath
2 - Urugamuwa	Prathapasinghe Amila Sandun Deshapriya
3 - Walasgala	Ekanayake Appukapuge Aravinda Dissanayake
4 - Dandeniya South	Nandunlanka Amila Jayadeva Kirinaliyagamage
5 - Rathmale	Kumudu Kasthuri Arachchi
6 - Balideniya	Samarasinghe Hettiarachchi Anura
7 - Beliwaththa	Manikkuwadura Laksiri Namal
8 - Kottagoda	Sekku Baduge Gamini
9 - Bambarenda	Ajantha Kumara Dissanayake
10 - Batheegama	Neilwasantha Weerasinghe
11 - Waththegama	Jayasingha Arachchige Kusum
12 - Dickwella South	Puwkdandawe Pragngnadasa alias Madulal Weerasighe
13 - Yonakapura	Zeinul Arif Fawzul Nasmi
14 - Wavurukannala	Hewa Thondilege Nimali Champika Prasangani
15 - Dodampahala West	Galappaththige Mahee Prasanna
16 - Dodampahala East	Appuwa Baduge Chadra Pathmani
