ward	name
1 - Dandeniya	Lakmini Lilantha Rampola Wanigasekera
2 - Urugamuwa	Geegana Liyanage Roshan Liyanage
3 - Walasgala	Pradeepa Palihawadana Kodikara
4 - Dandeniya South	Hewa Kirindage Samantha Ratnayake
5 - Rathmale	Kuruvita Arachchige Ganga Nilmini Kumari
6 - Balideniya	Wadumetrigei Sujith
7 - Beliwaththa	Jonikku Hewa Prabuddha Keshara de Silva
8 - Kottagoda	Sounda Hannedige Jayasena
9 - Bambarenda	Puwakdandawa Weerasinghe Upananda
10 - Batheegama	Lal Priyantha Rajapaksha
11 - Waththegama	Nandun Wickramaratne
12 - Dickwella South	Sudusinghe Hakman Durage Tharanga Senaviratne
13 - Yonakapura	Muhammadu Sehu Najeeb Ahmed
14 - Wavurukannala	Wickramasinghe Landege Pemaratne
15 - Dodampahala West	Hiran Sandaka Suwada Hennadige
16 - Dodampahala East	Abeysooriya Patabandige Tharindu Asanka
