ward	name
1 - BADALGAMA	Manikkuge Darshana Priyalal
2 - MELLAWAGEDARA	Kuruppu Arachchige Mangala Sri Sarathchandra
3 - KOTADENIYAWA	Mallawa Arachchilage Weerawardhana Mallawaarachchi
4 - NAWANA	Elibichchi Ralalage Sena Gunasekara
5 - HALPE	Warnakulasooriya Chaminda Warnakulasooriya
6 - KITHULWALA	Meragal Pedige Pradeep Sirikumara Meragala
7 - MADITHIYAWALA	Senarath Pathiranannahalage Rohana Nishantha
8 - WALPITA	Sakalachcharige Nandanasiri
9 - DELWAGURA	Sudu Dewage Lal Athula Kumara
10 - GODIGAMUWA	Waduthanthrige Sriyani Chandani Alwis
11 - AKARAGAMA	Wanasinghe Pedige Dilani Malsha Erandi
12 - PAHALA MADAMPELLA	Ranhoti Pedige Nishmi Praba
13 - KONGODAMULLA WEST	Amuwalage Rukman Susantha Chandrasiri
14 -	Warnakulasooriya Anil Harshan Fernando
15 - Kadawala	Thenahandi Harsha Madusankha De Silva
16 -	Brahmanage Sudesh Krishantha
17 - Palliyapitiya	Waduthanthrilage Janaka Chaminda Alwis
18 -	Liyanage Suresh Rukshan Pathirana
19 -	Manchanayaka Mudiyanselage Sunil Manchanayaka
20 -	Mihidukulasooriya Thusitha Nalin Dilruksha
21 -	Weragala Acharige Shammika Pradeepa
22 -	Singappulige Nilan Pathma Kumara
23 -	Wanasinghe Pedige Shiranji Dilshanika Wanasinghe
24 -	Walimuni Risitha Dinusankha Mendis
25 -	Nissanka Arachchige Srimal Nishantha
26 -	Jayakodi Pathirannahalage Sashika Himaruwan Weerasinghe
