ward	name
1 - Bedipita	Walawe Durage Chathuranga Dharmasena
2 - Kombala	Samantha Paragoda Liyanage
3 - Imaduwa	Alawaththa Kankanamgei Ranjith
4 - Dikkumbura	Kodagoda Gamage Rasika Lasantha Jayarathna
5 - Thittagalla	Ampawila Ederage Jayantha Shantha Kumara
6 - Dorape	Gawasingha Arachchige Hemantha Kumara
7 - Kahanda	Sumedha Hettiarachchi
8 - Idurannavila	Uyange Lakshman Haris Kumara
9 - Andugoda	Abeysundarage Wasanthamala
10 - Kodagoda	Bopagoda Hettige Thilina Chathuranga Priyadarshana
